product_id,parent_category,manufacturer_id,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5
9275,3898.0,1278,4,2,468,0,-1
6890,3898.0,1324,10,0,421,3,3
28338,1380.0,872,4,3,491,0,66
15994,3808.0,1222,10,1,503,0,17
17669,3860.0,906,10,2,508,0,8
24063,2894.0,1145,4,0,498,3,88
1065,3383.0,50,10,1,370,0,132
26776,3609.0,1145,10,1,515,3,17
25886,2012.0,1052,4,0,15,3,81
3898,2307.0,1410,4,1,491,0,66
27023,3565.0,747,6,0,486,0,117
24621,3860.0,143,6,1,508,0,8
27823,1178.0,143,6,1,489,0,-1
5744,3898.0,143,6,1,489,0,69
9180,298.0,963,10,0,503,3,123
7632,298.0,963,10,1,503,3,123
19191,965.0,993,10,0,502,0,185
14925,1739.0,251,4,1,474,0,67
9940,298.0,312,4,1,513,0,-1
1565,3288.0,1368,4,0,504,0,-1
31214,1890.0,322,6,1,536,0,46
5636,298.0,963,10,0,503,3,123
24311,1890.0,322,6,1,536,0,46
21680,3189.0,406,10,1,503,0,85
17786,3189.0,206,10,1,503,0,85
26905,2346.0,1058,6,1,497,3,105
10089,3160.0,1145,10,0,515,3,156
32659,566.0,1145,10,0,517,3,45
25136,34.0,829,6,0,207,0,122
28239,1315.0,322,6,1,536,0,46
25091,1890.0,322,6,1,536,0,46
3841,3137.0,824,4,0,533,0,75
1534,3898.0,806,4,1,453,3,108
29128,1211.0,933,10,3,505,0,126
15207,1739.0,552,4,0,468,0,-1
31085,353.0,107,4,1,514,0,187
3898,1832.0,1410,4,1,491,0,66
20685,2019.0,1045,4,0,525,3,68
21611,1134.0,657,6,2,536,0,46
3368,1134.0,1058,10,1,503,0,101
378,1134.0,1496,4,0,318,3,144
24076,3707.0,246,4,1,450,0,76
2524,1134.0,1325,4,2,466,0,-1
27650,600.0,552,4,0,468,0,-1
24444,148.0,221,10,1,503,3,17
20296,1134.0,657,6,1,536,0,46
20327,2917.0,1469,10,0,-1,-1,-1
19500,2012.0,1201,10,0,15,3,141
19385,298.0,1469,10,0,-1,-1,-1
19265,3056.0,1411,6,0,503,0,115
32347,422.0,933,10,1,522,0,17
27673,3898.0,1371,6,0,503,3,17
27427,1211.0,933,10,2,522,0,17
30445,844.0,829,10,0,515,0,131
8189,3860.0,408,10,1,502,0,123
23013,2917.0,963,10,0,507,3,101
2784,1211.0,1200,4,1,74,3,117
24182,1682.0,430,4,3,322,0,144
9420,2012.0,672,10,1,444,0,156
32753,3189.0,406,10,1,509,0,185
6268,3189.0,406,10,0,509,0,185
31691,1072.0,1156,4,1,495,0,33
3609,3189.0,703,10,0,515,0,84
26052,2012.0,672,10,1,444,0,156
30370,3831.0,504,6,1,441,3,17
27466,3027.0,1180,4,0,485,3,66
19484,3898.0,772,10,0,501,0,137
23251,2741.0,478,10,1,358,3,84
3605,608.0,322,6,1,536,0,46
32576,2917.0,361,10,0,504,0,17
25204,3451.0,993,10,0,524,0,132
23054,608.0,771,10,2,500,0,137
4976,3288.0,392,10,0,505,0,126
32604,3898.0,479,4,2,487,0,144
23604,1380.0,358,4,1,497,3,-1
2066,3831.0,1274,4,0,444,0,66
21759,2364.0,504,6,0,441,3,17
1499,3137.0,219,4,1,536,0,140
14495,3898.0,772,10,0,509,0,137
16841,1223.0,1416,4,1,452,0,12
5539,2688.0,617,10,1,536,3,156
5463,3137.0,101,4,0,468,0,-1
25019,566.0,1297,4,1,514,0,187
26229,366.0,1385,4,0,474,0,-1
32077,366.0,1385,4,0,474,0,-1
15203,2497.0,1039,10,1,536,3,156
11968,1890.0,322,10,1,536,0,19
16759,3565.0,515,4,1,486,3,117
30844,3617.0,824,4,0,533,0,75
30513,1380.0,1101,6,2,491,0,117
27681,3617.0,824,4,0,533,0,75
24152,1380.0,358,4,1,497,3,-1
19452,1380.0,358,4,1,497,3,-1
8102,1072.0,101,4,2,491,3,88
16536,566.0,615,10,0,6,0,84
6914,1380.0,358,4,1,497,3,-1
7165,1380.0,358,4,0,497,3,-1
12949,3617.0,824,4,0,533,0,75
12142,1380.0,358,4,2,497,3,-1
1929,3598.0,552,4,1,468,0,-1
2793,3754.0,369,4,1,468,0,-1
3027,2566.0,1065,6,0,513,0,45
18540,370.0,325,4,2,330,3,163
16988,370.0,325,4,2,330,3,163
15488,3898.0,653,6,1,444,0,117
3794,3898.0,1366,6,1,537,3,46
17023,3617.0,824,4,1,533,0,75
8393,119.0,958,10,0,491,0,156
30170,3617.0,824,4,0,533,0,75
8649,3617.0,824,4,0,533,0,75
6417,119.0,958,10,0,491,0,156
14260,3617.0,824,4,0,533,0,75
3616,119.0,1445,3,0,-1,-1,-1
11301,3617.0,824,4,0,533,0,75
3488,3027.0,1249,10,1,491,0,39
11791,119.0,958,10,0,491,0,156
26222,3860.0,1249,4,1,530,0,-1
20574,1197.0,615,6,0,308,3,17
10264,2006.0,1260,4,0,162,3,53
27091,1932.0,974,10,0,441,3,39
21498,1223.0,849,4,1,430,0,159
29973,1932.0,974,10,0,441,3,39
3898,1315.0,1410,4,1,491,0,66
26606,1932.0,974,10,0,441,3,39
9802,1890.0,322,6,1,536,0,46
8370,1072.0,1353,4,1,491,0,66
10094,2566.0,1492,4,1,491,3,66
25459,1739.0,1353,4,1,491,0,175
23409,1061.0,140,4,1,457,0,-1
27375,3898.0,1083,4,0,487,3,66
19958,1603.0,1496,4,0,131,0,151
21690,3898.0,1496,4,0,131,0,151
31479,3831.0,961,6,1,441,3,117
1603,231.0,1065,4,3,330,3,163
23750,366.0,1249,10,2,530,0,-1
7923,3898.0,993,4,0,490,0,66
25793,3289.0,886,1,1,487,3,78
4530,2703.0,157,4,2,527,3,161
3898,2917.0,1410,4,1,491,0,66
18383,600.0,772,10,0,501,0,17
16908,1134.0,1039,4,2,536,3,144
23710,3572.0,136,4,1,469,0,-1
8548,2213.0,669,6,1,506,0,137
11545,1072.0,1492,4,1,491,3,66
13791,3898.0,1496,4,0,291,0,117
29756,1072.0,1492,4,1,491,3,66
10711,3288.0,589,10,1,491,3,39
20429,1682.0,1496,4,0,291,0,117
15583,3288.0,589,4,1,491,3,144
20719,3898.0,1248,4,1,491,0,66
15379,413.0,1126,4,0,533,0,75
28429,3898.0,1496,4,3,319,3,16
6753,366.0,1249,10,2,530,0,-1
27611,1072.0,393,4,0,487,3,66
13034,2478.0,393,4,0,491,3,66
2457,2478.0,150,4,2,513,0,-1
12940,3565.0,147,4,0,487,3,144
15635,1061.0,1291,4,0,457,0,-1
24823,1682.0,219,4,1,536,0,1
3598,2920.0,1111,4,0,491,3,66
11955,1682.0,219,4,1,536,0,1
20620,965.0,782,6,3,502,0,124
25300,566.0,314,4,2,514,0,-1
8967,3137.0,464,4,1,485,0,66
1231,3189.0,766,4,1,491,3,48
12086,2019.0,1388,10,0,525,0,160
7683,3870.0,726,4,1,53,3,16
30810,3870.0,726,4,2,53,3,16
28415,1543.0,548,10,2,243,0,132
9722,366.0,1249,4,1,530,0,-1
15004,2475.0,839,4,0,484,0,11
5852,2475.0,839,4,1,484,0,11
25190,3189.0,472,10,2,509,0,17
23395,2920.0,1125,10,0,505,0,183
18871,2920.0,1125,10,0,505,0,183
7486,638.0,93,10,2,505,0,126
23441,3189.0,472,10,1,509,0,-1
6990,2920.0,1125,10,0,505,0,17
1265,1223.0,933,10,1,505,0,126
23684,582.0,322,10,1,536,0,17
10578,2094.0,1036,4,0,469,0,-1
1787,638.0,1180,4,0,321,3,140
9124,638.0,1125,10,0,505,0,183
16606,484.0,1125,10,1,505,0,-1
14355,566.0,314,4,2,514,0,-1
22494,1134.0,219,4,1,536,0,1
10016,3898.0,479,4,0,491,0,66
30155,566.0,314,4,1,514,0,-1
25127,2385.0,378,6,0,417,1,6
16070,2385.0,378,6,0,417,1,6
29790,370.0,839,4,0,484,0,144
9952,3898.0,393,10,1,491,3,38
13563,3898.0,393,10,1,491,3,38
301,3189.0,504,10,0,441,3,84
32572,3056.0,1025,10,0,503,0,9
3162,3210.0,82,10,1,508,0,8
12981,1890.0,322,6,1,536,0,46
22116,3565.0,766,6,3,487,0,117
18408,566.0,539,4,0,516,0,144
16428,3056.0,160,4,1,258,0,136
30026,1223.0,389,4,0,474,0,-1
12671,3898.0,347,4,0,21,3,74
16943,1932.0,481,10,1,503,0,9
13091,3898.0,347,4,0,21,3,74
21470,1603.0,347,4,0,131,3,144
28593,2475.0,464,4,1,485,0,66
15051,1103.0,389,4,0,469,0,-1
14161,1223.0,389,4,1,469,0,-1
9775,1103.0,389,4,2,469,0,-1
26596,3137.0,827,4,0,487,3,144
29212,1739.0,961,10,1,441,3,39
25728,1885.0,772,10,1,502,0,39
14540,1890.0,322,10,1,536,0,19
18966,3898.0,1445,3,0,-1,-1,-1
3898,366.0,1410,4,1,491,0,66
26421,3898.0,43,4,1,291,0,44
27454,3898.0,43,4,1,291,0,44
20899,1115.0,389,4,1,469,0,51
4454,2976.0,267,4,0,515,0,187
31090,1739.0,961,10,1,441,3,39
5142,2703.0,1163,10,0,231,0,149
257,844.0,1301,10,0,233,0,84
6168,600.0,1445,10,0,-1,-1,178
18422,3027.0,1130,4,0,507,0,-1
600,3189.0,827,4,0,489,3,144
27465,1072.0,1084,4,1,486,0,144
28820,3860.0,206,10,1,503,0,101
12456,34.0,219,4,1,536,0,1
21823,34.0,219,4,1,536,0,1
20749,3860.0,1090,10,1,511,0,0
28081,366.0,389,4,1,474,0,51
30661,2920.0,1125,10,0,505,0,126
5385,3860.0,1090,10,1,511,0,0
22859,1223.0,389,4,1,474,0,133
12116,844.0,16,10,1,232,3,84
5746,1178.0,1127,4,1,53,0,111
13570,1072.0,715,4,3,479,3,111
19697,2012.0,325,4,0,16,3,81
8209,566.0,1100,4,3,517,0,144
15401,3326.0,430,4,0,465,0,65
16766,366.0,389,4,1,472,0,-1
3802,3860.0,219,4,1,536,0,1
8870,844.0,16,10,1,232,3,84
7498,3860.0,557,10,1,511,0,0
16401,366.0,389,4,1,474,0,-1
17731,1072.0,1237,4,1,491,3,66
29952,844.0,16,10,2,232,3,84
3898,1566.0,1410,4,1,491,0,66
24727,2006.0,1040,4,0,510,0,-1
3123,1566.0,771,10,2,502,0,85
24728,965.0,206,10,1,511,0,84
24977,3609.0,267,10,0,515,0,190
15787,238.0,771,10,0,502,0,17
25004,1223.0,1411,4,1,429,0,144
3096,1567.0,1291,4,1,457,0,-1
22796,1103.0,389,4,1,469,0,-1
23217,1103.0,389,4,1,469,0,-1
32676,3288.0,389,4,1,474,0,-1
5193,2894.0,1058,6,0,491,0,117
7375,1420.0,1090,10,1,511,0,0
9133,1072.0,1058,6,1,491,0,117
9734,1162.0,389,4,1,474,0,133
22671,1420.0,1090,10,1,511,0,0
31025,2894.0,1058,6,3,491,0,117
32335,3898.0,453,4,0,457,-1,12
4849,3898.0,453,4,2,457,-1,-1
20415,1134.0,219,4,1,536,3,144
6614,3898.0,453,4,0,457,-1,12
6482,3898.0,453,4,0,457,-1,12
24515,3898.0,453,4,0,457,-1,12
18965,3898.0,453,4,0,457,-1,12
3898,1223.0,1410,4,1,491,0,66
13527,3189.0,557,10,2,511,0,185
11547,3555.0,1416,10,1,465,0,133
16995,1420.0,1090,10,1,511,0,0
26821,361.0,322,4,1,536,0,144
17414,138.0,389,4,1,474,0,-1
27266,861.0,574,4,0,507,0,108
14610,361.0,322,4,1,536,0,144
16377,3898.0,109,4,0,468,0,76
17488,3859.0,617,4,1,536,3,144
23192,3859.0,617,4,1,536,3,144
12420,2928.0,1023,10,0,502,0,90
30249,370.0,1144,4,1,329,0,163
13219,3189.0,109,10,0,503,0,185
18211,3437.0,895,4,0,432,0,159
8925,370.0,998,4,1,513,0,-1
31529,1693.0,1006,4,0,444,3,66
17530,1072.0,1410,4,0,491,0,66
18837,1420.0,1090,10,1,511,0,0
30612,600.0,748,10,3,503,0,-1
3898,1682.0,1410,4,1,491,0,66
10691,1072.0,77,4,1,489,0,66
15292,3860.0,748,10,1,508,0,8
19770,361.0,322,4,1,536,0,144
29657,3898.0,18,10,0,345,0,84
20150,1543.0,18,10,0,345,0,84
11049,1420.0,1090,10,1,511,0,0
24336,1420.0,1090,10,1,511,0,0
8055,2433.0,18,10,0,345,0,84
27756,361.0,322,4,1,536,0,144
23763,965.0,177,10,0,506,0,9
15213,2917.0,389,4,0,504,0,-1
26166,361.0,322,4,1,536,0,144
32702,566.0,539,10,0,515,0,190
16647,42.0,782,10,0,503,0,45
28727,3189.0,147,4,0,491,3,117
20527,3056.0,704,6,0,184,0,17
12202,380.0,18,6,0,345,0,45
15666,2920.0,147,4,0,491,3,144
11669,2045.0,147,4,0,491,3,144
3643,3860.0,175,6,2,328,3,33
31845,3056.0,829,6,2,207,0,45
8481,361.0,322,4,1,536,0,144
18807,257.0,748,10,2,508,0,8
13654,222.0,1311,4,1,465,3,65
4909,257.0,748,10,2,508,0,8
9373,3572.0,1291,4,1,457,0,-1
23007,3860.0,748,6,0,508,0,128
7371,3137.0,91,4,1,490,3,66
11344,965.0,177,10,0,503,0,122
31200,1739.0,177,10,0,503,0,9
24086,1072.0,388,4,1,491,0,66
1841,361.0,1065,4,0,329,3,163
19535,3572.0,1291,4,1,457,0,-1
15153,1277.0,1500,6,0,498,0,13
1445,3898.0,280,10,1,536,0,156
5334,370.0,1144,4,0,329,0,163
12017,2012.0,1144,4,1,34,0,163
10403,42.0,782,10,0,503,0,17
3617,42.0,238,4,1,536,3,144
32763,42.0,782,10,0,503,0,17
15283,2346.0,1368,6,2,498,0,13
2211,1682.0,27,10,1,503,0,45
20223,2917.0,1017,4,1,504,0,-1
14033,3189.0,1126,4,1,512,0,138
20185,566.0,1297,10,1,515,0,45
30007,3707.0,246,4,1,474,0,37
29211,1496.0,1141,10,1,534,0,45
17842,1223.0,246,4,1,465,0,162
29806,298.0,177,10,0,504,0,17
10634,1152.0,177,10,0,503,0,101
2771,2094.0,1500,6,0,497,0,13
19912,1152.0,177,6,0,508,0,8
23664,1035.0,406,10,1,503,0,45
27269,370.0,776,4,0,491,0,117
13304,1103.0,1424,6,1,242,0,84
7595,3232.0,249,10,0,522,0,17
5903,1932.0,615,4,0,334,3,44
2597,1932.0,175,6,1,330,3,33
28251,1932.0,615,4,0,334,3,44
13483,566.0,1172,10,2,515,0,39
7223,2012.0,1144,4,1,34,0,163
8118,2566.0,222,4,0,484,0,144
9454,1445.0,1496,10,3,291,0,121
12876,3898.0,1222,10,0,502,0,123
23415,3898.0,1222,10,0,503,0,17
26219,1445.0,1496,10,3,291,0,121
11266,3898.0,1222,10,0,503,0,17
22138,3898.0,993,10,0,258,0,132
21726,1420.0,1090,10,1,511,0,0
12679,100.0,1368,4,1,466,0,-1
1582,1420.0,504,4,1,453,3,108
19055,3898.0,430,6,1,303,0,45
32033,1739.0,177,10,0,503,0,9
20625,2552.0,177,6,0,508,0,8
19078,2920.0,1355,4,0,491,3,144
4565,2920.0,1355,4,0,491,3,66
28871,3860.0,177,10,0,511,0,101
14793,1072.0,1355,4,1,491,3,66
6142,2109.0,1355,4,0,491,3,66
23516,1072.0,1355,4,0,491,3,66
24482,3565.0,1355,4,0,491,3,66
21247,1072.0,1355,4,0,491,3,66
19124,965.0,1383,10,0,502,0,90
20063,2012.0,745,4,0,399,3,118
4706,2920.0,1355,4,0,484,3,144
4794,965.0,1383,10,1,502,0,84
23619,3059.0,994,10,0,414,0,3
18095,298.0,993,10,0,258,0,132
17714,600.0,1232,4,0,503,0,5
18010,3860.0,1090,10,1,511,0,0
9514,3860.0,1090,10,1,511,0,0
24709,1420.0,1090,10,1,511,0,0
19474,1254.0,1083,4,2,84,3,66
15681,370.0,280,4,1,491,0,53
6879,1152.0,177,10,0,511,0,101
23584,3898.0,827,10,0,487,3,154
26909,3898.0,783,10,0,522,3,17
15128,1134.0,1366,10,1,537,0,1
17376,3898.0,783,10,3,522,3,101
1751,2566.0,314,4,0,514,0,187
6808,2832.0,950,4,2,491,0,144
17370,1496.0,1141,4,0,533,0,75
17478,2894.0,681,4,1,487,3,54
24133,1698.0,676,4,1,474,0,-1
22473,1152.0,177,10,0,503,0,101
7424,3898.0,1030,4,3,291,0,44
12483,3898.0,1030,4,2,291,0,48
27193,3189.0,782,10,3,503,0,90
19856,366.0,246,4,1,530,0,-1
21751,3189.0,782,10,3,503,0,90
16248,3898.0,1030,4,1,291,0,48
28681,370.0,320,10,0,535,0,1
15190,298.0,574,4,0,507,0,137
3898,998.0,1410,4,1,491,0,66
15838,3306.0,898,6,1,478,0,117
31621,353.0,107,4,0,514,0,187
22878,3898.0,952,10,0,531,0,156
30111,353.0,107,4,1,514,0,187
4736,3306.0,898,6,2,478,0,117
12195,353.0,107,4,0,514,0,187
3560,1682.0,1154,10,0,503,0,17
4673,1682.0,552,4,0,468,0,-1
23306,822.0,615,4,2,466,0,-1
22042,1739.0,1320,6,1,480,0,117
8819,1072.0,1151,4,1,491,0,66
5207,3189.0,782,10,0,503,0,90
32174,3898.0,799,10,1,503,0,122
17651,1631.0,1004,4,1,491,0,66
31580,1631.0,1004,4,1,491,0,66
20237,1631.0,1004,4,1,444,0,66
12340,3097.0,515,4,1,486,3,66
14984,1739.0,623,6,1,490,0,127
13345,687.0,615,10,0,524,0,-1
24058,2457.0,615,4,1,377,3,175
9217,370.0,993,4,0,332,3,66
7019,2457.0,615,4,0,377,3,175
20977,298.0,765,10,3,507,3,17
15861,1439.0,267,4,0,517,0,-1
17397,1890.0,322,6,1,536,0,46
21989,3723.0,615,4,0,377,3,175
20922,3027.0,325,4,0,502,0,161
22560,3027.0,1181,4,0,432,0,-1
20502,1178.0,325,4,1,502,0,161
21340,959.0,1181,4,0,432,0,-1
1584,3829.0,703,10,1,515,0,84
15899,1223.0,8,4,0,453,0,108
20110,1841.0,1288,10,0,421,3,3
29972,2917.0,1201,6,2,190,3,84
13468,2917.0,1201,6,1,190,0,84
10267,2012.0,1135,4,0,87,3,66
22970,719.0,246,10,1,469,0,45
16497,1072.0,622,4,1,491,3,66
28133,2475.0,950,4,1,484,0,66
8910,1223.0,853,4,0,453,0,-1
3896,162.0,799,10,1,519,0,122
1231,162.0,766,4,1,491,3,48
18945,3565.0,615,4,0,486,0,106
26869,162.0,994,10,0,415,3,25
17538,100.0,853,4,0,453,0,-1
11768,1932.0,1195,10,1,491,3,156
11740,100.0,853,4,0,453,0,-1
25746,2109.0,615,4,0,486,0,106
17854,100.0,853,4,0,453,0,-1
14316,1932.0,406,10,0,503,0,9
10186,2920.0,1156,10,0,485,3,152
28542,3898.0,62,10,1,503,3,45
14651,3898.0,963,10,0,503,3,123
12854,3451.0,1316,10,1,524,0,132
14823,1885.0,772,10,0,522,0,132
242,3898.0,23,6,1,491,0,89
791,1223.0,531,6,1,495,0,146
5457,3898.0,443,4,0,538,3,144
32075,3703.0,1111,4,0,25,3,45
3898,3056.0,1410,4,1,491,0,66
4963,566.0,246,4,1,474,0,136
25845,3565.0,534,4,0,486,0,66
5654,3898.0,1126,4,0,371,0,89
26006,3241.0,1469,4,0,-1,-1,-1
20645,3898.0,193,4,3,453,3,108
23272,3898.0,193,4,1,453,3,108
29552,2364.0,1105,4,3,491,3,78
1582,600.0,504,4,1,453,3,108
5584,3189.0,1308,10,1,505,0,126
32155,1739.0,1500,6,2,497,0,13
3498,3189.0,1339,10,2,515,0,101
8700,893.0,274,4,1,468,0,-1
3898,370.0,1410,4,1,491,0,66
23914,3898.0,408,4,0,334,0,44
4901,2028.0,453,4,0,458,0,-1
27225,3000.0,772,6,2,500,0,17
29783,2028.0,453,4,0,458,0,-1
6565,3860.0,748,6,0,508,0,128
30749,2028.0,453,4,1,458,0,-1
13660,3056.0,157,4,0,513,0,137
28504,1380.0,1466,4,0,479,3,66
10258,3189.0,772,10,0,509,0,120
5461,1178.0,1108,4,1,491,3,66
16882,1277.0,827,4,0,535,3,89
5916,298.0,441,6,1,507,0,116
30847,566.0,313,6,1,517,0,117
12309,1682.0,239,4,1,468,0,-1
19026,2109.0,1492,4,1,491,3,66
5686,3898.0,552,4,3,468,0,-1
24899,1265.0,777,6,1,395,3,29
15398,1698.0,998,4,1,474,0,-1
1480,1885.0,219,10,1,536,0,156
28383,1885.0,772,10,0,503,0,17
25144,3541.0,1345,6,2,538,0,45
25878,965.0,772,10,1,503,0,17
5099,431.0,772,10,1,503,0,17
26493,3898.0,440,10,1,503,0,101
4597,1380.0,77,10,1,491,0,39
12557,366.0,246,4,1,510,0,-1
27144,1315.0,1246,6,1,536,0,46
22021,1682.0,1138,4,1,308,3,78
4564,1315.0,1246,6,1,536,0,46
7952,3898.0,1445,3,0,-1,-1,-1
20478,3898.0,539,6,0,303,0,45
17407,3898.0,1445,3,3,-1,-1,-1
3555,447.0,623,6,2,307,3,17
20102,3898.0,653,6,0,491,0,11
25387,1890.0,322,6,1,536,0,46
24501,370.0,127,10,0,330,0,38
6492,370.0,127,10,0,330,0,38
7891,370.0,127,10,0,330,0,38
16967,1899.0,386,10,0,503,0,9
3686,1899.0,1246,6,1,536,0,46
20972,2109.0,827,4,0,487,3,48
9755,370.0,617,6,0,536,3,46
6508,370.0,617,4,0,536,3,1
11522,3027.0,1041,10,0,503,0,17
21666,3898.0,1126,10,0,534,0,45
12162,3550.0,105,6,0,495,3,-1
12218,3860.0,748,10,2,508,0,8
23051,1739.0,1320,10,2,519,0,85
7717,3565.0,1492,4,0,491,3,66
23468,3056.0,340,10,1,503,0,45
13203,370.0,906,4,2,329,0,163
26149,3860.0,748,10,1,508,0,8
13772,3572.0,1367,4,1,469,0,-1
31935,1134.0,1135,4,1,536,0,144
23807,2012.0,564,6,0,85,0,33
7020,3565.0,1338,4,1,486,3,48
12020,1134.0,1135,4,1,536,0,144
26753,1623.0,1240,4,1,453,3,108
3898,1623.0,1410,4,1,491,0,66
10638,1543.0,322,4,1,536,0,78
11548,2917.0,389,4,2,469,0,-1
1445,566.0,280,10,1,536,0,156
8050,3565.0,1355,4,0,486,3,144
32588,566.0,389,4,1,514,0,-1
31161,1315.0,598,10,1,491,0,156
18260,2457.0,906,4,0,377,3,175
27579,2475.0,1355,4,0,485,3,144
23092,566.0,389,4,1,514,0,-1
21048,1315.0,322,6,1,536,0,46
6946,600.0,716,4,3,474,0,-1
25167,566.0,829,10,0,254,3,132
31627,1468.0,389,4,2,469,0,-1
3898,3056.0,1410,4,1,491,0,66
21414,1496.0,1141,4,0,533,0,75
8902,3555.0,1416,10,2,465,0,133
7540,375.0,745,10,3,382,0,127
10815,3565.0,981,4,1,109,3,81
20753,3565.0,981,4,1,109,3,16
21975,3565.0,981,4,1,109,3,16
12875,3898.0,462,10,0,265,0,167
23650,566.0,238,10,1,515,3,188
12968,1072.0,1492,4,1,491,3,66
20726,380.0,18,4,0,371,0,89
6825,2497.0,1063,10,1,503,0,101
2723,153.0,840,10,1,51,0,87
1885,3752.0,1445,4,0,-1,-1,-1
29335,3183.0,711,4,1,491,3,66
10249,1682.0,160,10,0,503,0,122
28486,2028.0,453,4,3,457,0,-1
10566,3860.0,1295,10,1,511,0,101
22067,2094.0,1368,4,0,530,0,-1
7169,2028.0,453,4,0,458,0,-1
15219,2028.0,453,4,0,458,0,-1
17670,1566.0,1232,4,1,370,0,89
18411,2206.0,1316,4,3,474,0,-1
20851,2094.0,1368,4,0,530,0,-1
13079,298.0,656,10,1,258,0,1
10880,370.0,827,4,0,329,0,163
25563,3183.0,1111,10,3,491,3,39
32002,3898.0,157,4,0,469,0,51
26962,3898.0,157,4,0,469,0,51
17493,1890.0,322,6,1,536,0,46
6180,1178.0,653,10,0,444,0,11
28295,2280.0,238,6,1,34,3,33
30939,1899.0,386,10,0,502,0,123
2771,1223.0,1500,6,0,497,0,13
15328,1072.0,395,10,1,491,0,156
25927,1223.0,1368,4,0,530,0,-1
29438,3898.0,479,4,0,491,0,66
7493,2012.0,207,4,1,87,0,151
31827,2475.0,839,4,0,484,0,11
737,490.0,806,4,2,450,3,166
2364,1890.0,1207,4,1,536,0,144
19229,2346.0,147,6,0,497,3,13
20181,298.0,574,4,0,507,0,108
4397,1739.0,449,10,3,491,3,141
11632,3605.0,186,6,0,267,0,165
25400,3605.0,186,4,0,267,0,172
20340,3898.0,143,6,0,489,0,-1
223,1932.0,329,6,1,282,0,146
164,3605.0,238,10,0,511,3,39
32600,238.0,771,10,3,522,0,137
9067,3898.0,135,10,0,503,3,9
2516,2914.0,1037,10,0,395,3,1
8043,965.0,724,10,1,502,0,90
14621,2385.0,811,4,1,487,3,66
9703,3617.0,720,4,1,510,0,161
27092,2894.0,1379,10,1,491,0,154
7993,600.0,1379,10,1,491,0,154
25689,1750.0,1180,1,1,522,3,9
24877,3860.0,777,6,0,508,0,8
17034,1420.0,1090,10,1,511,0,0
8731,3898.0,479,4,0,491,0,66
32317,3898.0,479,4,0,491,0,66
12181,1739.0,492,10,1,503,0,85
22586,3898.0,479,4,0,491,0,66
28268,3764.0,194,10,0,522,0,17
25224,375.0,236,4,1,381,0,105
23886,3898.0,1111,4,0,487,3,66
32434,3898.0,1111,4,0,491,3,154
9039,3437.0,1103,4,1,470,0,82
24030,2006.0,630,10,1,536,0,147
24604,3859.0,827,4,0,536,3,144
30558,2385.0,998,10,1,421,3,3
21455,3898.0,238,6,0,282,0,33
11943,1062.0,550,4,3,475,0,144
22376,2141.0,157,4,1,456,0,-1
29670,3898.0,479,4,3,491,0,144
28695,1062.0,550,4,3,475,0,144
3898,3898.0,1410,4,1,491,0,66
8795,366.0,157,4,1,456,0,-1
4656,3898.0,1126,10,0,534,0,45
1227,3898.0,1180,4,0,109,0,16
13642,2012.0,598,4,1,491,0,66
11146,3898.0,479,4,0,491,0,66
14811,3898.0,479,4,0,491,0,66
28106,3898.0,479,4,0,491,0,66
10762,3898.0,479,4,0,491,0,66
6002,1072.0,564,6,1,312,0,33
14630,2475.0,938,4,2,491,3,66
27,3027.0,441,4,1,507,0,-1
2169,3565.0,1301,4,0,148,0,144
32620,3555.0,4,10,1,465,0,133
3085,1899.0,1180,4,0,486,0,48
31035,458.0,1383,10,0,515,0,45
17351,2182.0,618,4,0,122,0,16
27974,1072.0,262,4,0,491,0,66
1148,2182.0,1247,10,1,501,0,9
31788,3504.0,219,6,0,538,0,45
336,2012.0,554,4,2,513,0,-1
26695,3898.0,479,4,0,491,0,66
12365,566.0,1371,4,0,514,0,187
16929,489.0,478,6,1,519,3,9
26467,3565.0,5,4,1,486,0,66
2018,3189.0,627,4,1,452,0,12
6748,1072.0,393,10,0,492,3,121
2364,1072.0,1207,4,1,536,0,144
22318,3860.0,748,6,0,508,0,128
13010,3860.0,748,10,0,508,0,8
16904,2917.0,993,4,0,258,3,137
6341,3898.0,745,10,0,503,3,17
7138,2894.0,901,4,3,491,0,66
11427,3565.0,1156,10,1,137,3,87
13548,3565.0,901,4,1,486,3,66
30424,3565.0,768,4,1,105,3,22
6111,2928.0,1023,6,1,500,0,9
18454,2928.0,1023,6,2,500,0,9
3027,2928.0,1065,6,0,513,0,45
13944,1072.0,564,6,0,496,0,33
27421,3565.0,768,4,1,105,3,151
14120,3898.0,571,4,1,491,-1,81
2597,2019.0,175,6,1,330,3,33
11285,661.0,1444,4,0,474,0,-1
290,3898.0,1156,4,1,496,0,33
14335,298.0,389,4,1,507,0,-1
14613,1223.0,389,4,1,469,0,-1
16826,1682.0,1003,4,1,491,0,66
22440,1682.0,1003,4,2,491,0,66
30385,1739.0,824,4,1,520,0,-1
10798,2012.0,455,4,2,30,0,163
10294,3565.0,901,4,1,487,3,117
31690,3137.0,829,10,3,510,0,85
13404,2566.0,901,4,1,487,3,66
31849,566.0,569,6,0,220,0,17
20628,3137.0,829,10,0,510,0,85
23157,3137.0,901,4,1,491,3,66
3898,3137.0,1410,4,1,491,0,66
30351,1072.0,1107,4,0,491,0,66
